"평가년도","도서관구분","도서관코드","도서관명","면적","시군구","장서수","사서수","대출자수","대출권수"
2016,"LIBTYPE002",2060143024,"감곡도서관","충북","음성군",20897,"1",68068,14912
2016,"LIBTYPE002",2050143014,"금왕교육도서관","충북","음성군",66198,"3",72839,32773
2016,"LIBTYPE002",2060143009,"음성대소도서관","충북","음성군",36683,"2",37905,14594
2016,"LIBTYPE002",2050143013,"음성교육도서관","충북","음성군",72083,"2",90214,9395
2016,"LIBTYPE002",2060143006,"봉양도서관","충북","제천시",54649,"0",31215,10695
2016,"LIBTYPE002",2060843002,"제천기적의도서관","충북","제천시",96678,"6",181564,214594
2016,"LIBTYPE002",2060143004,"제천시립도서관","충북","제천시",250886,"11",455598,195563
2016,"LIBTYPE002",2060143010,"제천시립의병도서관","충북","제천시",9631,"1",15000,520
2016,"LIBTYPE002",2060143005,"제천여성도서관","충북","제천시",62932,"1",157932,35231
2016,"LIBTYPE002",2050143005,"제천학생회관","충북","제천시",80243,"3",158690,33817
2016,"LIBTYPE002",2060143022,"증평군립도서관","충북","증평군",49543,"3",294370,35500
2016,"LIBTYPE002",2050143012,"증평교육도서관","충북","증평군",87004,"2",151239,33367
2016,"LIBTYPE002",2060143015,"진천군립광혜원도서관","충북","진천군",43382,"1",114513,48833
2016,"LIBTYPE002",2060143021,"진천군립도서관","충북","진천군",68519,"3",194493,64600
2016,"LIBTYPE002",2050143010,"진천교육도서관","충북","진천군",77220,"3",70299,20907
2016,"LIBTYPE002",2050143006,"미원교육도서관","충북","청주시 상당구",66527,"2",53053,13085
2016,"LIBTYPE002",2060143014,"청주상당도서관","충북","청주시 상당구",90675,"2",253992,208652
2016,"LIBTYPE002",2060143001,"청주시립도서관","충북","청주시 상당구",216138,"11",532994,343342
2016,"LIBTYPE002",2060843001,"청주기적의도서관","충북","청주시 서원구",46665,"4",134880,50312
2016,"LIBTYPE002",2060143018,"청주서원도서관","충북","청주시 서원구",78829,"4",302037,200254
2016,"LIBTYPE002",2050143001,"충청북도교육도서관","충북","청주시 서원구",396042,"16",518290,232566
2016,"LIBTYPE002",2060143025,"오창호수도서관","충북","청주시 청원구",50362,"2",212958,129306
2016,"LIBTYPE002",2060143013,"청주오창도서관","충북","청주시 청원구",57733,"2",73299,59910
2016,"LIBTYPE002",2060143011,"청주청원도서관","충북","청주시 청원구",105995,"2",452828,254931
2016,"LIBTYPE002",2050143002,"충청북도교육문화원","충북","청주시 청원구",36359,"1",23156,6742
2016,"LIBTYPE002",2060143026,"강내도서관","충북","청주시 흥덕구",37155,"2",10299,9316
2016,"LIBTYPE002",2060143007,"옥산도서관","충북","청주시 흥덕구",51499,"0",48190,50382
2016,"LIBTYPE002",2060143020,"청주시립오송도서관","충북","청주시 흥덕구",57634,"6",265487,124575
2016,"LIBTYPE002",2060843003,"청주신율봉어린이도서관","충북","청주시 흥덕구",54671,"3",286604,93143
2016,"LIBTYPE002",2060143012,"청주흥덕도서관","충북","청주시 흥덕구",95874,"2",366180,277964
2016,"LIBTYPE002",2060143019,"엄정꿈터도서관","충북","충주시",19742,"1",41393,7348
2016,"LIBTYPE002",2050143004,"중원교육도서관","충북","충주시",62788,"2",27839,17172
2016,"LIBTYPE002",2060143002,"충주시립도서관","충북","충주시",243637,"4",539026,265501
2016,"LIBTYPE002",2060143003,"충주시립호암도서관","충북","충주시",50903,"0",17515,15931
2016,"LIBTYPE002",2050143016,"충청북도중원교육문화원","충북","충주시",88844,"5",208942,59639
2016,"LIBTYPE002",2060123008,"서운도서관","인천","계양구",30684,"4",80108,16664
2016,"LIBTYPE002",2060123019,"작전도서관","인천","계양구",32112,"3",167510,46213
2016,"LIBTYPE002",2060123005,"효성도서관","인천","계양구",35398,"4",96078,40535
2016,"LIBTYPE002",2060823005,"관교어린이도서관","인천","남구",19961,"0",70524,26598
2016,"LIBTYPE002",2060823007,"독정골어린이도서관","인천","남구",14227,"0",16808,5871
2016,"LIBTYPE002",2060823006,"숭의어린이도서관","인천","남구",14740,"0",22073,12591
2016,"LIBTYPE002",2060823008,"쑥골어린이도서관","인천","남구",16221,"0",19958,8093
2016,"LIBTYPE002",2060123007,"인천광역시립수봉도서관","인천","남구",80096,"9",252933,84119
2016,"LIBTYPE002",2050123004,"인천광역시교육청주안도서관","인천","남구",275316,"11",701775,183382
2016,"LIBTYPE002",2060823012,"장사래어린이도서관","인천","남구",14190,"0",33109,15363
2016,"LIBTYPE002",2060123004,"학나래도서관","인천","남구",47279,"3",186070,57710
2016,"LIBTYPE002",2060123021,"서창도서관","인천","남동구",57960,"1",167329,55140
2016,"LIBTYPE002",2060123020,"소래도서관","인천","남동구",68556,"2",254954,235504
2016,"LIBTYPE002",2060123001,"인천광역시미추홀도서관","인천","남동구",376461,"19",718743,357818
2016,"LIBTYPE002",2050123002,"인천광역시교육청중앙도서관","인천","남동구",295334,"14",679323,205780
2016,"LIBTYPE002",2060123012,"송림도서관","인천","동구",58864,"5",215870,64493
2016,"LIBTYPE002",2050123005,"인천광역시교육청화도진도서관","인천","동구",196387,"12",441153,118108
2016,"LIBTYPE002",2060123011,"갈산도서관","인천","부평구",21681,"2",89413,37197
2016,"LIBTYPE002",2060123016,"부개도서관","인천","부평구",37951,"6",292499,82789
2016,"LIBTYPE002",2060823010,"부개어린이도서관","인천","부평구",17819,"2",51346,48074
2016,"LIBTYPE002",2060823001,"부평기적의도서관","인천","부평구",57188,"4",223336,92231
2016,"LIBTYPE002",2060123013,"삼산도서관","인천","부평구",39153,"5",280944,91118
2016,"LIBTYPE002",2050123003,"인천광역시교육청부평도서관","인천","부평구",247220,"13",661051,223539
2016,"LIBTYPE002",2050123001,"인천광역시교육청북구도서관","인천","부평구",283770,"14",1237306,359600
2016,"LIBTYPE002",2060123017,"청천도서관","인천","부평구",34386,"4",380763,97300
2016,"LIBTYPE002",2060823014,"검단도서관","인천","서구",96704,"3",679500,222403
2016,"LIBTYPE002",2060823013,"석남도서관","인천","서구",63903,"3",598596,66534
2016,"LIBTYPE002",2060123015,"신석도서관","인천","서구",62138,"3",166105,95594
2016,"LIBTYPE002",2060823015,"심곡도서관","인천","서구",69499,"3",286906,129320
2016,"LIBTYPE002",2050123006,"인천광역시교육청서구도서관","인천","서구",253817,"11",474738,137035
2016,"LIBTYPE002",2060123024,"인천광역시 청라국제도서관","인천","서구",28354,"3",102379,62756
2016,"LIBTYPE002",2060123026,"인천광역시 청라호수도서관","인천","서구",35666,"3",256230,160429
2016,"LIBTYPE002",2060123023,"인천광역시 송도국제기구도서관","인천","연수구",12210,"1",31352,10911
2016,"LIBTYPE002",2060823011,"송도국제어린이도서관","인천","연수구",70727,"0",424448,291376
2016,"LIBTYPE002",2060823002,"연수어린이도서관","인천","연수구",68974,"0",167003,112367
2016,"LIBTYPE002",2060123014,"연수청학도서관","인천","연수구",79310,"3",289464,119301
2016,"LIBTYPE002",2050123008,"인천광역시교육청연수도서관","인천","연수구",221022,"11",826237,302964
2016,"LIBTYPE002",2060123027,"해돋이도서관","인천","연수구",24874,"1",189855,109666
2016,"LIBTYPE002",2060123003,"백령도서관","인천","옹진군",46497,"0",3908,4495
2016,"LIBTYPE002",2060123018,"꿈벗도서관","인천","중구",28825,"4",45808,23090
2016,"LIBTYPE002",2060123025,"인천광역시 영종하늘도서관","인천","중구",22017,"3",131334,99048
2016,"LIBTYPE002",2060123010,"인천광역시 율목도서관","인천","중구",55591,"9",282485,67577
2016,"LIBTYPE002",2060123006,"인천광역시립영종도서관","인천","중구",85105,"10",350534,124063
2016,"LIBTYPE002",2060146017,"강진군도서관","전남","강진군",125672,"4",115872,101186
2016,"LIBTYPE002",2060146014,"고흥군립도서관","전남","고흥군",71961,"1",18241,7529
2016,"LIBTYPE002",2060146015,"고흥군립북부도서관","전남","고흥군",43671,"0",18714,12301
2016,"LIBTYPE002",2060146034,"고흥군립중앙도서관","전남","고흥군",56652,"2",53914,13860
2016,"LIBTYPE002",2050146020,"고흥평생교육관","전남","고흥군",85755,"3",215573,36419
2016,"LIBTYPE002",2050146007,"곡성교육문화회관","전남","곡성군",72299,"3",98527,30795
2016,"LIBTYPE002",2060146012,"옥과공공도서관","전남","곡성군",51333,"1",46036,10673
2016,"LIBTYPE002",2050146004,"광양공공도서관","전남","광양시",87132,"7",311643,140844
2016,"LIBTYPE002",2060146011,"광양시립중마도서관","전남","광양시",99066,"5",161095,151116
2016,"LIBTYPE002",2060146010,"광양시립중앙도서관","전남","광양시",225350,"8",190068,136521
2016,"LIBTYPE002",2050146005,"광양평생교육관","전남","광양시",86758,"3",361990,66607
2016,"LIBTYPE002",2050146008,"구례공공도서관","전남","구례군",60639,"4",84747,36152
2016,"LIBTYPE002",2060146013,"구례군매천도서관","전남","구례군",34780,"1",17406,11690
2016,"LIBTYPE002",2050146002,"나주공공도서관","전남","나주시",308510,"13",658893,167257
2016,"LIBTYPE002",2060146009,"나주시립도서관","전남","나주시",71680,"2",12018,9051
2016,"LIBTYPE002",2050146003,"남평공공도서관","전남","나주시",77153,"3",74345,32360
2016,"LIBTYPE002",2060146041,"빛가람시립도서관","전남","나주시",28178,"3",85437,94634
2016,"LIBTYPE002",2050146006,"담양공공도서관","전남","담양군",85241,"6",141917,46747
2016,"LIBTYPE002",2050146001,"목포공공도서관","전남","목포시",322919,"16",1392766,220969
2016,"LIBTYPE002",2060146001,"목포시립도서관","전남","목포시",297703,"8",396351,86050
2016,"LIBTYPE002",2060846002,"목포어린이도서관","전남","목포시",55968,"3",465139,64830
2016,"LIBTYPE002",2050146015,"무안공공도서관","전남","무안군",73583,"4",102761,57258
2016,"LIBTYPE002",2060146020,"무안군공공도서관","전남","무안군",54522,"1",25259,22095
2016,"LIBTYPE002",2060146035,"전라남도립도서관","전남","무안군",197291,"7",451930,319890
2016,"LIBTYPE002",2050146010,"벌교공공도서관","전남","보성군",63030,"4",119372,25572
2016,"LIBTYPE002",2050146009,"보성공공도서관","전남","보성군",67410,"3",132120,33109
2016,"LIBTYPE002",2060146016,"보성농어촌도서관","전남","보성군",17197,"0",5011,2187
2016,"LIBTYPE002",2060846001,"순천기적의도서관","전남","순천시",85556,"3",111334,97001
2016,"LIBTYPE002",2060146007,"순천시립그림책도서관","전남","순천시",132348,"3",37776,5726
2016,"LIBTYPE002",2060146008,"순천시립도서관연향관","전남","순천시",152262,"2",305016,115455
2016,"LIBTYPE002",2060146036,"순천시립삼산도서관","전남","순천시",110573,"7",192881,126261
2016,"LIBTYPE002",2060146031,"순천시립조례호수도서관","전남","순천시",77004,"2",132501,95380
2016,"LIBTYPE002",2060146032,"해룡농어촌도서관","전남","순천시",27980,"0",20691,40216
2016,"LIBTYPE002",2060146025,"신안군립도서관","전남","신안군",43273,"1",6626,4611
2016,"LIBTYPE002",2060146026,"흑산자산문화도서관","전남","신안군",12136,"0",330,508
2016,"LIBTYPE002",2060146003,"여수시립돌산도서관","전남","여수시",73997,"2",31886,29156
2016,"LIBTYPE002",2060146005,"여수시립소라도서관","전남","여수시",70379,"1",31391,37089
2016,"LIBTYPE002",2060146004,"여수시립쌍봉도서관","전남","여수시",154423,"7",136864,86642
2016,"LIBTYPE002",2060146006,"여수시립율촌도서관","전남","여수시",47055,"1",32307,20407
2016,"LIBTYPE002",2060146002,"여수시립현암도서관","전남","여수시",189274,"2",242997,118252
2016,"LIBTYPE002",2060146029,"여수시립환경도서관","전남","여수시",89924,"2",216437,167862
2016,"LIBTYPE002",2050146021,"전라남도학생교육문화회관","전남","여수시",174857,"7",395178,182867
2016,"LIBTYPE002",2050146017,"영광공공도서관","전남","영광군",73744,"7",181316,70150
2016,"LIBTYPE002",2060146021,"영광군립도서관","전남","영광군",73713,"2",54638,37314
2016,"LIBTYPE002",2060146019,"삼호도서관","전남","영암군",93695,"4",120864,31896
2016,"LIBTYPE002",2050146014,"영암공공도서관","전남","영암군",64712,"3",169465,35948
2016,"LIBTYPE002",2060146018,"영암도서관","전남","영암군",143408,"3",65114,41492
2016,"LIBTYPE002",2060146023,"금일공공도서관","전남","완도군",40623,"0",4371,2643
2016,"LIBTYPE002",2060146024,"노화공공도서관","전남","완도군",52793,"1",12067,5754
2016,"LIBTYPE002",2060146022,"완도군립도서관","전남","완도군",111418,"2",40559,20058
2016,"LIBTYPE002",2050146018,"장성공공도서관","전남","장성군",86319,"5",283565,82426
2016,"LIBTYPE002",2060146039,"장성군립북이도서관","전남","장성군",16961,"1",10872,4063
2016,"LIBTYPE002",2060146040,"장성군립삼계도서관","전남","장성군",21538,"1",30339,21013
2016,"LIBTYPE002",2060146028,"장성군립중앙도서관","전남","장성군",112098,"2",66100,44452
2016,"LIBTYPE002",2050146012,"장흥공공도서관","전남","장흥군",67961,"3",94982,35362
2016,"LIBTYPE002",2060146033,"정남진도서관","전남","장흥군",80090,"0",94658,77652
2016,"LIBTYPE002",2050146019,"진도공공도서관","전남","진도군",72256,"4",75628,21145
2016,"LIBTYPE002",2060146038,"철마도서관","전남","진도군",34329,"1",11345,7543
2016,"LIBTYPE002",2050146016,"함평공공도서관","전남","함평군",63411,"3",99817,41182
2016,"LIBTYPE002",2060146030,"함평군립도서관","전남","함평군",25576,"1",29400,4512
2016,"LIBTYPE002",2050146013,"해남공공도서관","전남","해남군",84660,"4",136856,96325
2016,"LIBTYPE002",2060146027,"해남군립도서관","전남","해남군",100495,"3",195882,44699
2016,"LIBTYPE002",2050146011,"화순공공도서관","전남","화순군",92127,"6",260609,67023
2016,"LIBTYPE002",2060146037,"화순열린도서관","전남","화순군",47181,"2",132584,67494
2016,"LIBTYPE002",2050145006,"전라북도교육청고창도서관","전북","고창군",62162,"2",14925,12617
2016,"LIBTYPE002",2060145023,"고창군립도서관","전북","고창군",49900,"2",110035,39793
2016,"LIBTYPE002",2060145026,"고창군립성호도서관","전북","고창군",35267,"1",110967,49076
2016,"LIBTYPE002",2050145017,"군산교육문화회관","전북","군산시",110658,"4",126120,65833
2016,"LIBTYPE002",2050145014,"군산교육문화회관 대야분관","전북","군산시",67963,"2",26541,7798
2016,"LIBTYPE002",2060145017,"군산시립도서관","전북","군산시",167315,"11",312810,221450
2016,"LIBTYPE002",2060845002,"늘푸른도서관","전북","군산시",54628,"2",150394,114765
2017,"LIBTYPE002",2060122015,"대구북구태전도서관","대구","북구",26813,"4",140260,84428
2017,"LIBTYPE002",20601110009,"서이도서관","서울","서초구",27477,"2",65037,51678
2017,"LIBTYPE002",2060848008,"상북어린이도서관","경남","양산시",11238,"0",55404,18811
2017,"LIBTYPE002",2060143027,"생거진천혁신도시도서관","충북","진천군",20778,"2",99700,37645
2017,"LIBTYPE002",2060811022,"삼각산어린이도서관","서울","강북구",13660,"2",46075,48664
2017,"LIBTYPE002",2060811020,"궁동어린이도서관","서울","구로구",13602,"2",46877,19887
2017,"LIBTYPE002",20601110012,"강동구립천호도서관","서울","강동구",27662,"4",56706,19759
2017,"LIBTYPE002",20601110013,"방배도서관","서울","서초구",10201,"2",11088,4117
2017,"LIBTYPE002",2060147036,"경산시립장산도서관","경북","경산시",30163,"4",55238,41378
2017,"LIBTYPE002",20601110014,"송파위례도서관","서울","송파구",18421,"7",68878,28160
2017,"LIBTYPE002",20601110016,"마포중앙도서관","서울","마포구",92227,"16",171754,67070
2017,"LIBTYPE002",2060141207,"수암도서관","경기","안산시 상록구",14888,"1",19816,16566
2017,"LIBTYPE002",2060123028,"검암도서관","인천","서구",24030,"4",554283,79551
2017,"LIBTYPE002",2060141208,"남양주시 호평도서관","경기","남양주시",38536,"2",244622,66095
2017,"LIBTYPE002",2060141209,"평택시립 진위도서관","경기","평택시",32853,"1",23482,19693
2017,"LIBTYPE002",2060148037,"거제시립하청도서관","경남","거제시",19094,"1",22329,22354
2017,"LIBTYPE002",2060811023,"아리랑어린이도서관","서울","성북구",30824,"5",9000,0
2017,"LIBTYPE002",2060141211,"부천시립오정도서관","경기","부천시 오정구",49344,"2",396434,160824
2017,"LIBTYPE002",2060141197,"화성시 동탄중앙이음터도서관","경기","화성시",77976,"7",853877,464169
2017,"LIBTYPE002",2060141118,"용인시 기흥도서관","경기","용인시 기흥구",159817,"5",595439,522967
2017,"LIBTYPE002",2060145037,"익산시립황등도서관","전북","익산시",12948,"1",54114,18101
2017,"LIBTYPE002",2060146042,"순천시립신대도서관","전남","순천시",20328,"3",106429,85372
2017,"LIBTYPE002",2060141206,"이동꿈틀도서관","경기","용인시 처인구",33683,"1",25054,17713
2017,"LIBTYPE002",2050111008,"서울특별시교육청도봉도서관","서울","도봉구",223638,"16",726838,331618
2017,"LIBTYPE002",2060141188,"부천시립송내도서관","경기","부천시 소사구",65372,"3",500205,227182
2017,"LIBTYPE002",2060122013,"2.28민주운동기념회관(도서관)","대구","중구",41478,"3",62859,36929
2017,"LIBTYPE002",2030111008,"가락몰도서관","서울","송파구",18316,"3",87631,67443
2017,"LIBTYPE002",2060145035,"전주시립건지도서관","전북","전주시 덕진구",41595,"4",225473,83758
2017,"LIBTYPE002",2060141193,"안산미디어라이브러리","경기","안산시 단원구",21923,"2",73426,26905
2017,"LIBTYPE002",2060125023,"관평도서관","대전","유성구",24435,"6",362556,104784
2017,"LIBTYPE002",20601110004,"상림마을작은도서관","서울","은평구",34452,"1",95510,64252
2017,"LIBTYPE002",2060811018,"둘리도서관","서울","도봉구",10648,"1",54223,1271
2017,"LIBTYPE002",2050123004,"인천광역시교육청주안도서관","인천","남구",278721,"11",596623,141263
2017,"LIBTYPE002",2060111042,"가온도서관","서울","중구",52251,"3",312515,72799
2017,"LIBTYPE002",2060141185,"안성시립일죽도서관","경기","안성시",32685,"1",33701,16489
2017,"LIBTYPE002",2060148001,"의창도서관","경남","창원시 의창구",307637,"10",377442,230691
2017,"LIBTYPE002",2060141072,"파주시립중앙도서관문산분관","경기","파주시",85861,"1",105107,64630
2017,"LIBTYPE002",2060843001,"청주기적의도서관","충북","청주시 서원구",49141,"5",120218,71055
2017,"LIBTYPE002",2060141205,"용인시양지해밀도서관","경기","용인시 처인구",43103,"1",46426,106714
2017,"LIBTYPE002",2050148010,"경상남도교육청 하남도서관","경남","밀양시",101385,"3",27337,16974
2017,"LIBTYPE002",2050131003,"울산동부도서관","울산","동구",250065,"12",425477,118499
2017,"LIBTYPE002",2060842001,"화천어린이도서관","강원","화천군",13015,"0",57831,19984
2017,"LIBTYPE002",2060121015,"동래읍성도서관","부산","동래구",34936,"3",105351,134225
2017,"LIBTYPE002",20601110008,"양천구 영어특성화도서관","서울","양천구",67546,"0",383031,151330
2017,"LIBTYPE002",2060121016,"정관도서관","부산","기장군",123603,"5",1043969,343095
2017,"LIBTYPE002",2030122006,"사립공공 연암도서관","대구","북구",10387,"1",13801,20289
2017,"LIBTYPE002",2060141198,"하남시 덕풍도서관","경기","하남시",14733,"2",82460,39685
2017,"LIBTYPE002",2060141199,"대부도서관","경기","안산시 단원구",29551,"1",22032,16771
2017,"LIBTYPE002",2060121020,"안락누리도서관","부산","동래구",28338,"3",90723,107227
2017,"LIBTYPE002",2060141200,"수원시화서다산도서관","경기","수원시 팔달구",49387,"4",366176,197424
2017,"LIBTYPE002",2060143026,"강내도서관","충북","청주시 흥덕구",77277,"3",77329,106869
2017,"LIBTYPE002",2060146017,"강진군도서관","전남","강진군",130386,"3",99110,76168
2017,"LIBTYPE002",2060141038,"군포시 산본도서관","경기","군포시",243700,"6",1085756,409917
2017,"LIBTYPE002",2060141202,"안양시립삼덕도서관","경기","안양시 만안구",39358,"5",371129,159344
2017,"LIBTYPE002",2050142009,"속초교육도서관","강원","속초시",90804,"3",105836,34483
2017,"LIBTYPE002",2060141203,"능평도서관","경기","광주시",49117,"5",125982,100027
2017,"LIBTYPE002",2060141204,"탄현도서관","경기","파주시",11014,"1",7683,15118
2017,"LIBTYPE002",2060144013,"서천장항공공도서관","충남","서천군",69717,"3",18900,7568
2017,"LIBTYPE002",2060147010,"안동시립도서관","경북","안동시",103886,"2",53213,24423
2017,"LIBTYPE002",2060123023,"인천광역시 송도국제기구도서관","인천","연수구",13794,"1",36155,9091
2017,"LIBTYPE002",2060121019,"금곡도서관","부산","북구",31249,"4",192626,99540
2017,"LIBTYPE002",2060111048,"구립은평뉴타운도서관","서울","은평구",33645,"8",428615,212302
2017,"LIBTYPE002",2060148036,"함안군립칠원도서관","경남","함안군",45348,"1",13000,41128
2017,"LIBTYPE002",2060122012,"대구광역시북구대현도서관","대구","북구",32696,"5",155292,82741
2017,"LIBTYPE002",2060111077,"강서구립 등빛도서관","서울","강서구",60344,"9",334093,164579
2017,"LIBTYPE002",2060142033,"둔내태성도서관","강원","횡성군",14709,"1",22632,8999
2017,"LIBTYPE002",2060121018,"대라다목적도서관","부산","기장군",24042,"2",80284,44847
2017,"LIBTYPE002",2060143024,"감곡도서관","충북","음성군",29197,"1",68875,14736
2017,"LIBTYPE002",2060146041,"빛가람시립도서관","전남","나주시",43552,"4",85675,176925
2017,"LIBTYPE002",2060123026,"인천광역시 청라호수도서관","인천","서구",45517,"3",271569,178224
2017,"LIBTYPE002",2060145015,"정읍시립도서관신태인분관","전북","정읍시",66971,"1",32874,34174
2017,"LIBTYPE002",2060847002,"안동강남어린이도서관","경북","안동시",31271,"2",64168,91756
2017,"LIBTYPE002",2060141196,"고양시립가좌도서관","경기","고양시 일산서구",40356,"2",276725,145988
2017,"LIBTYPE002",2060821004,"정관어린이도서관","부산","기장군",38572,"1",163932,68302
2017,"LIBTYPE002",2060148035,"거제시립수양도서관","경남","거제시",31097,"2",284124,126640
2017,"LIBTYPE002",2060123027,"해돋이도서관","인천","연수구",35275,"1",334146,191657
2017,"LIBTYPE002",2060121017,"기장디지털도서관","부산","기장군",16963,"1",41682,15377
2017,"LIBTYPE002",2060122014,"대구 동구 신천도서관","대구","동구",23780,"5",91448,60417
2017,"LIBTYPE002",2060142007,"원주시립중앙도서관","강원","원주시",286628,"14",544994,651398
2017,"LIBTYPE002",2060141195,"화성시 진안도서관","경기","화성시",61401,"5",252715,143002
2017,"LIBTYPE002",2060141183,"수원시일월도서관","경기","수원시 장안구",65150,"3",521822,273175
2017,"LIBTYPE002",20601110003,"구의제3동도서관","서울","광진구",22845,"2",159001,167479
2017,"LIBTYPE002",2060123022,"내가도서관","인천","강화군",13850,"1",9197,3570
2017,"LIBTYPE002",2060111094,"청운문학도서관","서울","종로구",15721,"3",51911,21882
2017,"LIBTYPE002",2060131010,"울주문화예술회관 도서관","울산","울주군",48930,"1",82716,33864
2017,"LIBTYPE002",2060143018,"청주서원도서관","충북","청주시 서원구",103824,"5",323818,212007
2017,"LIBTYPE002",2060123017,"청천도서관","인천","부평구",39584,"3",381624,113758
2017,"LIBTYPE002",2060141174,"본오도서관","경기","안산시 상록구",22798,"1",67830,35786
2017,"LIBTYPE002",2050147014,"경상북도교육청 점촌도서관가은분관","경북","문경시",58497,"2",25003,9526
2017,"LIBTYPE002",2060141169,"수원시호매실도서관","경기","수원시 권선구",87883,"4",393476,203366
2017,"LIBTYPE002",2060145033,"전주시립쪽구름도서관","전북","전주시 덕진구",50485,"2",240958,98915
2017,"LIBTYPE002",2060111093,"돌마리도서관","서울","송파구",17761,"2",144770,64826
2017,"LIBTYPE002",2060841022,"성남시중원어린이도서관","경기","성남시 중원구",99963,"3",267680,166718
2017,"LIBTYPE002",2060111079,"강서영어도서관","서울","강서구",29674,"4",99979,81435
2017,"LIBTYPE002",2060141059,"고양시립아람누리도서관","경기","고양시 일산동구",192576,"4",444988,327476
2017,"LIBTYPE002",2060148028,"명곡도서관","경남","창원시 의창구",61797,"3",216992,161577
2017,"LIBTYPE002",2060111080,"성동구립성수도서관","서울","성동구",46839,"5",386079,122858
2017,"LIBTYPE002",2060811014,"중랑숲어린이도서관","서울","중랑구",46613,"2",91531,78106
2017,"LIBTYPE002",2050147018,"경상북도교육청 영양도서관","경북","영양군",87227,"3",45256,28173
2017,"LIBTYPE002",2060141162,"가람도서관","경기","파주시",36974,"6",294664,134360
2017,"LIBTYPE002",2060141163,"고양시립 신원도서관","경기","고양시 덕양구",50175,"2",228336,142001
2017,"LIBTYPE002",2060124012,"장덕도서관","광주","광산구",46204,"2",319161,149953
2017,"LIBTYPE002",2060831003,"옥현어린이도서관","울산","남구",23235,"1",79121,57421
2017,"LIBTYPE002",2060811015,"휘경어린이도서관","서울","동대문구",18678,"3",49616,42205
2017,"LIBTYPE002",2060123021,"서창도서관","인천","남동구",68390,"1",128513,124414
2017,"LIBTYPE002",2060143023,"레인보우영동도서관","충북","영동군",41417,"2",142669,46259
2017,"LIBTYPE002",2060148031,"창녕군 영산도서관","경남","창녕군",38002,"2",25317,15431
2017,"LIBTYPE002",2060148032,"밀양시립영어도서관","경남","밀양시",29211,"1",126242,14359
2017,"LIBTYPE002",2060146040,"장성군립삼계도서관","전남","장성군",25705,"1",26340,22707
2017,"LIBTYPE002",20601110001,"구립구산동도서관마을","서울","은평구",42113,"13",330402,121509
2017,"LIBTYPE002",2060811017,"도봉기적의도서관","서울","도봉구",25431,"4",97494,54499
2017,"LIBTYPE002",2060111000,"강서구립가양도서관","서울","강서구",28894,"6",394329,93474
2017,"LIBTYPE002",2060142032,"속초시립도서관","강원","속초시",40554,"3",202907,58425
2017,"LIBTYPE002",2060142031,"중천철학도서관","강원","원주시",26626,"2",22795,26342
2017,"LIBTYPE002",2060141184,"선부도서관","경기","안산시 단원구",38430,"2",137583,44345
2017,"LIBTYPE002",2060123024,"인천광역시 청라국제도서관","인천","서구",36813,"4",108716,107330
2017,"LIBTYPE002",2060123025,"인천광역시 영종하늘도서관","인천","중구",29907,"3",152702,116048
2017,"LIBTYPE002",20601110002,"마포구립하늘도서관","서울","마포구",34774,"3",787841,111781
2017,"LIBTYPE002",2060823013,"석남도서관","인천","서구",67362,"3",653964,67828
2017,"LIBTYPE002",2060823014,"검단도서관","인천","서구",92787,"3",709336,200343
2017,"LIBTYPE002",2060823015,"심곡도서관","인천","서구",74015,"3",312451,100521
2017,"LIBTYPE002",2060141187,"상현도서관","경기","용인시 수지구",94265,"4",571265,471837
2017,"LIBTYPE002",2060821003,"부산진구어린이청소년도서관","부산","부산진구",37397,"3",147481,89391
2017,"LIBTYPE002",20601110005,"소나무언덕잠실본동작은도서관","서울","송파구",24395,"2",107846,51567
2017,"LIBTYPE002",2060824004,"광주남구푸른길도서관","광주","남구",38296,"2",113802,92639
2017,"LIBTYPE002",2060811019,"송파어린이영어작은도서관","서울","송파구",21541,"1",155084,111160
2017,"LIBTYPE002",2060141189,"안산시 일동도서관","경기","안산시 상록구",23365,"1",36978,23392
2017,"LIBTYPE002",20601110006,"정릉도서관","서울","성북구",29968,"3",87587,69097
2017,"LIBTYPE002",20601110007,"석관동미리내도서관","서울","성북구",35659,"4",381140,59500
2017,"LIBTYPE002",2030111009,"지샘터 올림픽공원도서관","서울","송파구",13118,"1",42526,29335
2017,"LIBTYPE002",2060141190,"용인시 청덕도서관","경기","용인시 처인구",57083,"4",229581,302538
2017,"LIBTYPE002",2060143025,"오창호수도서관","충북","청주시 청원구",102580,"2",384178,272214
2017,"LIBTYPE002",2060141191,"광명시소하도서관","경기","광명시",72527,"8",654706,307248
2017,"LIBTYPE002",2060141192,"안양시립관양도서관","경기","안양시 동안구",50299,"4",427079,240081
2017,"LIBTYPE002",2030122007,"비전도서관","대구","달성군",6181,"1",17000,7219
2017,"LIBTYPE002",2060132004,"종촌동도서관","세종","-",37513,"1",134973,91833
2017,"LIBTYPE002",2060124014,"이야기꽃도서관","광주","광산구",28734,"2",111375,63461
2017,"LIBTYPE002",2060122011,"수성구립고산도서관","대구","수성구",84424,"10",432733,461081
2017,"LIBTYPE002",2060144038,"아산시 탕정온샘도서관","충남","아산시",39210,"2",669683,238187
2017,"LIBTYPE002",2060111003,"금천구립독산도서관","서울","금천구",113392,"5",402229,76982
